ind_id	pop_id	time	sampled	lat	lon	node1	node2	pop
10914	1	37294	True	42.1523191661266	57.4938342795253	8122	8123	OOA
18475	1	28041	True	37.9528641491849	62.3357113712873	13726	13727	OOA
20328	3	26264	True	41.2104682118798	28.2451601975171	14774	14775	ANA
10981	1	37198	True	42.3084955204141	57.2240126943459	8168	8169	OOA
17019	1	29663	True	39.7407280182671	62.8708014016576	12756	12757	OOA
35521	2	11355	True	58.8040438977909	32.8440668037129	23638	23639	EHG
19354	1	27243	True	42.5167737645131	59.603504156818	14200	14201	OOA
42912	4	3625	True	45.7730098147214	25.1050213262861	28180	28181	EUR
30694	3	16150	True	39.3476967057911	37.3462295336642	20848	20849	ANA
8902	1	39813	True	40.9350735262137	56.3692640597207	6634	6635	OOA
44424	4	2000	True	49.2394440439467	25.828869685929	29176	29177	EUR
35787	2	11050	True	55.6104859235412	54.5243629940158	23774	23775	EHG
7316	1	41803	True	36.2047062932361	52.4251808513577	5452	5453	OOA
41815	5	4967	True	54.4674249891876	43.6600600506402	27452	27453	YAM
1483	1	49194	True	29.0719183921715	31.1718936273143	1076	1077	OOA
4881	1	44895	True	32.3999584292136	50.1780419312882	3604	3605	OOA
4767	1	45029	True	31.8535964480533	46.6351753732378	3532	3533	OOA
1236	1	49467	True	31.4586609029911	35.259860083228	882	883	OOA
3755	1	46310	True	27.8575167294633	42.6814581676021	2772	2773	OOA
7549	1	41491	True	37.0952377628217	54.6452630840103	5634	5635	OOA
34249	4	12639	True	51.4608003007278	15.7396569721853	22888	22889	EUR
22892	2	23771	True	58.5881147714892	53.2996273406093	16252	16253	EHG
12293	1	35504	True	40.9180861496155	59.017427735219	9132	9133	OOA
625	1	50202	True	30.8984421662701	34.6484247213761	422	423	OOA
30039	4	16773	True	42.3845988355961	20.2500165177335	20470	20471	EUR
31462	3	15382	True	39.1214912133766	33.0087242608768	21266	21267	ANA
11358	1	36774	True	39.6952606156864	59.9682433333986	8440	8441	OOA
815	1	49980	True	28.9805289561902	32.0014859810062	566	567	OOA
30833	4	15992	True	48.0351009902424	17.2715026294899	20924	20925	EUR
37240	2	9658	True	57.8197527925071	48.3597673223826	24618	24619	EHG
16904	1	29805	True	40.2562770631986	57.6679756225147	12642	12643	OOA
41354	4	5526	True	50.7500991183345	7.18417062608342	27126	27127	EUR
19675	2	26919	True	54.1067038500904	42.8137182160252	14368	14369	EHG
42688	5	3844	True	51.4946289059955	33.5650851919024	28046	28047	YAM
11293	1	36855	True	41.0902517968498	59.1963255076535	8410	8411	OOA
13663	1	33881	True	38.4962975028473	58.5426336444276	10212	10213	OOA
44883	4	1438	True	49.4010785735397	5.30751102706961	29500	29501	EUR
1133	1	49588	True	29.0679228584953	31.9788519894912	814	815	OOA
16685	1	30068	True	37.5875960933456	60.3245084777242	12480	12481	OOA
22120	2	24524	True	55.5593771869331	34.0583567223337	15794	15795	EHG
8429	1	40394	True	39.7548235356304	55.2113326478136	6280	6281	OOA
13557	1	33997	True	40.888930731728	61.8762754890867	10120	10121	OOA
8652	1	40117	True	39.5680397105639	57.3025356114976	6456	6457	OOA
42595	5	3957	True	55.7059731922125	34.3503117567899	27992	27993	YAM
15275	1	31845	True	38.8935043058722	58.3908738373436	11400	11401	OOA
37628	2	9319	True	59.9701699283201	55.4445224396518	24856	24857	EHG
