ind_id	pop_id	time	sampled	lat	lon	node1	node2	pop
43227	5	3296	True	52.1610643283839	25.0197515188883	28398	28399	YAM
35997	3	10878	True	38.1128302456983	31.8038872331551	23904	23905	ANA
13240	1	34375	True	42.2984740248282	58.3467537063546	9874	9875	OOA
45093	4	1129	True	44.5764137417406	2.06504200546707	29662	29663	EUR
21679	2	24944	True	57.7244115662107	32.102543040582	15560	15561	EHG
17203	1	29424	True	40.9160756205362	58.9701493935671	12880	12881	OOA
16125	1	30805	True	40.4643857814265	59.8758842210538	12054	12055	OOA
10630	1	37643	True	39.9690397659334	60.0222530255943	7920	7921	OOA
14703	1	32587	True	43.047844649997	59.4514173633416	11000	11001	OOA
10691	1	37562	True	39.4387055475789	58.7563030411213	7964	7965	OOA
4999	1	44767	True	27.9120247763219	46.3389356062009	3698	3699	OOA
27229	4	19527	True	43.4188291658418	5.3509061267755	18818	18819	EUR
20566	3	26031	True	37.4393652354419	34.5633856121331	14916	14917	ANA
5592	1	44022	True	32.6728498914855	52.8916205512267	4156	4157	OOA
38523	2	8416	True	55.5179353161209	52.5793888522053	25408	25409	EHG
5429	1	44220	True	31.9842689585132	52.2189403851366	4024	4025	OOA
38470	3	8469	True	39.5966063120406	40.4795087825572	25368	25369	ANA
23724	2	22919	True	55.996367613259	33.0456957035187	16744	16745	EHG
25226	3	21557	True	38.6090252411621	35.3111864835748	17628	17629	ANA
310	1	50632	True	30.1603779459288	32.0954906092033	170	171	OOA
41735	4	5069	True	43.6390838310035	21.2606329425629	27402	27403	EUR
9254	1	39351	True	38.2104703905976	61.8161682583848	6892	6893	OOA
16981	1	29697	True	39.24495195479	56.9458065686307	12722	12723	OOA
5471	1	44163	True	30.6790814513885	52.2692427621505	4060	4061	OOA
36592	4	10260	True	52.8982531717667	6.85369857500285	24262	24263	EUR
2816	1	47493	True	31.4656035591207	41.2602801809536	2066	2067	OOA
28341	4	18448	True	48.7883432505782	15.2030085931626	19480	19481	EUR
23110	4	23550	True	46.3921267206483	20.4058355638664	16402	16403	EUR
34142	2	12760	True	62.0502329642066	34.24027985709	22826	22827	EHG
17976	1	28476	True	43.0854625758836	61.4846860346351	13456	13457	OOA
32094	2	14762	True	55.4357872903269	49.6491329768578	21630	21631	EHG
22484	4	24157	True	50.342823188122	2.87205688205705	16024	16025	EUR
39317	3	7658	True	36.3716267647919	36.6783200958878	25876	25877	ANA
4739	1	45074	True	28.5473869211069	45.6584835229836	3514	3515	OOA
14595	1	32754	True	41.8587166138402	56.745160128998	10910	10911	OOA
27523	4	19255	True	44.0399035741644	23.8435283787631	19002	19003	EUR
17794	1	28721	True	41.5165707944243	61.9212635618558	13322	13323	OOA
19704	3	26901	True	39.7219657348437	38.765780463503	14378	14379	ANA
12167	1	35663	True	36.9301932660621	61.1772894489252	9044	9045	OOA
12709	1	34991	True	42.310633839104	60.2473904913623	9454	9455	OOA
4051	1	45934	True	30.8775260177994	46.4018993014158	2992	2993	OOA
31186	3	15648	True	37.8041513505383	40.6845971740753	21120	21121	ANA
13724	1	33784	True	40.4702837822073	56.1115584221034	10252	10253	OOA
27832	3	18975	True	40.5377520357915	34.7145453177731	19184	19185	ANA
1773	1	48794	True	28.8204134003155	35.947888707452	1298	1299	OOA
42889	5	3627	True	50.8919686513775	28.9989716391784	28178	28179	YAM
23027	2	23648	True	55.8248824413708	51.5870231909311	16332	16333	EHG
22936	3	23750	True	37.8484099236331	39.265893485169	16266	16267	ANA
16980	1	29705	True	40.183033732365	57.649817726905	12720	12721	OOA
36710	4	10135	True	49.8321512056387	20.1857318261341	24326	24327	EUR
28821	3	17963	True	36.7736830409122	29.942580603732	19754	19755	ANA
25898	4	20894	True	45.2554910820089	26.4618723739852	18022	18023	EUR
1578	1	49049	True	28.3162189305375	36.0877864477282	1152	1153	OOA
7461	1	41607	True	34.176452262537	54.0245446226473	5574	5575	OOA
14581	1	32759	True	38.5833098234392	56.8115527938726	10906	10907	OOA
7363	1	41731	True	36.4638369701522	54.6663569614385	5496	5497	OOA
33250	4	13660	True	50.3169458794175	25.8009460967485	22322	22323	EUR
44791	4	1577	True	46.4063985319556	9.56378792738782	29424	29425	EUR
22852	4	23815	True	48.639600124686	27.7224390372686	16238	16239	EUR
18136	1	28314	True	39.941120135852	62.162037779593	13556	13557	OOA
8127	1	40788	True	38.4441547394333	58.7798080377008	6066	6067	OOA
5499	1	44131	True	31.5795389220085	51.2167795389023	4090	4091	OOA
36819	2	10048	True	57.5323997557784	42.0981543470115	24380	24381	EHG
44852	4	1484	True	45.136689542906	25.7231830235693	29466	29467	EUR
4828	1	44957	True	28.7074038594164	45.5445351075679	3572	3573	OOA
45328	4	582	True	45.8176169361654	6.60344585687749	29962	29963	EUR
19035	2	27583	True	60.0738564105014	53.1994579343758	14000	14001	EHG
38068	2	8861	True	59.3164532027318	29.9196896502248	25116	25117	EHG
23633	3	23024	True	38.2348373969756	27.3740428954309	16678	16679	ANA
26292	2	20471	True	60.9897871566143	43.881741082909	18272	18273	EHG
6765	1	42506	True	33.0350775244877	54.7435673505157	5042	5043	OOA
5707	1	43861	True	32.7725395806433	50.3263468354778	4254	4255	OOA
1997	1	48488	True	29.5130461725652	37.9255810151036	1458	1459	OOA
35040	3	11830	True	35.3507250266285	37.4972769353866	23356	23357	ANA
27028	2	19739	True	56.22605589548	48.9105687670842	18688	18689	EHG
8414	1	40409	True	41.0602521577022	57.6623515194161	6272	6273	OOA
36329	4	10535	True	47.3371517384385	27.5206877770467	24110	24111	EUR
34797	4	12062	True	47.5725235872819	21.3522998781634	23208	23209	EUR
44369	4	2060	True	45.782866559197	25.4218171666177	29148	29149	EUR
24789	3	21972	True	38.3283130359176	35.5858131845978	17368	17369	ANA
28635	4	18151	True	50.3133703994416	11.3650410507306	19654	19655	EUR
952	1	49845	True	27.3182074995324	33.0913209254425	660	661	OOA
719	1	50093	True	29.8875771580179	33.7513684288214	486	487	OOA
39495	2	7484	True	56.1618273443916	43.05412347687	25996	25997	EHG
17867	1	28624	True	39.6277891284623	56.5750782733596	13374	13375	OOA
15497	1	31576	True	38.5210022760463	60.4272377970725	11564	11565	OOA
11821	1	36143	True	42.9701383291356	57.8783439680357	8804	8805	OOA
41486	5	5367	True	55.1254938065591	47.32918895504	27232	27233	YAM
25540	3	21265	True	38.3818228340143	31.3405546607729	17796	17797	ANA
29442	3	17334	True	41.4167719404009	36.5452429563815	20108	20109	ANA
4052	1	45927	True	31.8560042456211	44.5731158961305	2994	2995	OOA
21477	2	25100	True	61.7308232691895	43.2796088810858	15478	15479	EHG
30180	3	16643	True	37.2387794457623	39.0737640982883	20538	20539	ANA
16409	1	30442	True	39.5371642454404	55.447490808444	12282	12283	OOA
1230	1	49489	True	30.8064969071277	30.9305791402656	870	871	OOA
1305	1	49402	True	29.6113319357513	31.1521824534936	926	927	OOA
40031	2	6935	True	58.4677798490401	50.8566669168766	26314	26315	EHG
13556	1	33999	True	40.3900123073364	57.9946704708255	10118	10119	OOA
